,Age,Overall,Potential,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
16964,17,55,71,1475,68,46,68,74,60,62,42,51,58,45,41,6,6,15,9,11,42,36,51,60,35,38,44,51,57,60,59,44,68,52,36,48,52,42,56,44,49,55,54,56,48,44,54,49,55,56,53,55,49,CM ,56,48,44,54,49,55,56,53,55,49,53
16965,20,55,65,1389,83,36,83,73,56,46,44,41,55,58,31,10,12,14,6,9,41,19,69,35,44,14,42,51,47,52,49,15,82,60,15,52,44,47,54,31,35,55,46,54,39,31,46,35,55,55,54,57,41,ST ,54,39,31,46,35,55,55,54,57,41,54
16966,20,55,71,1370,69,37,57,64,58,50,48,39,57,58,40,6,8,9,6,8,40,22,45,42,48,31,58,48,40,46,60,35,75,42,30,55,47,42,52,37,39,54,46,52,42,37,46,39,54,53,54,54,43,ST ,52,42,37,46,39,54,53,54,54,43,54
16967,21,55,66,1366,74,40,79,61,54,43,46,32,59,57,32,7,14,7,11,7,45,20,59,37,41,12,57,55,51,45,53,20,76,58,19,47,47,44,53,32,35,55,46,53,39,32,46,35,55,55,54,56,41,ST ,53,39,32,46,35,55,55,54,56,41,54
16968,18,55,64,1319,71+6,38,62,59,51,43,37,33,48,59,31,12,10,10,13,13,54,13,63,29,48,15,61,55,53,43,52,18,72+12,56,14,52,40,34,50,31,32,53,42,50,36,31,42,32,53,50,54,52,37,ST ,50,36,31,42,32,53,50,54,52,37,54
16969,20,55,69,1316,70,28,57,54,53,49,30,45,49,57,33,9,9,12,11,11,54,19,60,29,47,14,59,50,54,41,55,18,72,60,15,60,37,44,49,32,33,52,42,49,37,32,42,33,52,49,54,51,38,ST ,49,37,32,42,33,52,49,54,51,38,54
16970,21,55,65,1584,86,44,80,87,60,46,57,46,58,49,41,9,6,14,16,12,46,37,80,52,42,43,41,51,46,58,50,46,82,58,43,52,54,38,57,47,49,56,53,57,53,47,53,49,56,59,54,59,54,ST ,57,53,47,53,49,56,59,54,59,54,54
16971,19,55,67,1507,70,40,71,74,55,46,45,47,53,40,40,8,9,10,11,14,42,44,68,56,43,44,50,42,49,58,54,43,66,63,49,49,59,41,54,47,51,52,54,54,51,47,54,51,52,54,49,53,52,CM ,54,51,47,54,51,52,54,49,53,52,49
16972,21,55,69,1507,54,49,71,54,55,54,50,51,56,45,58,10,11,14,6,6,46,47,51,57,46,42,50,50,49,60,54,43,64,54,45,53,59,47,55,48,51,53,54,55,50,48,54,51,53,55,51,54,51,CM ,55,50,48,54,51,53,55,51,54,51,51
16973,18,55,70,1417,59,58,56,65,61,49,51,39,48,21,41,11,10,9,10,14,48,54,61,46,34,52,33,33,61,54,51,60,44,36,62,61,42,32,48,57,54,46,49,48,54,57,49,54,46,48,44,47,53,CDM ,48,54,57,49,54,46,48,44,47,53,44
16974,21,55,61,1552,67,63,58,80,58,50,42,40,57,38,44,10,7,15,7,15,52,39,62,56,43,47,46,59,56,55,61,58,53,60,46,56,53,49,55,51,52,55,54,55,52,51,54,52,55,55,53,54,52,CM ,55,52,51,54,52,55,55,53,54,52,53
16975,20,55,62,1309,73,32,56,68,49,54,33,31,52,58,31,12,8,7,14,6,49,12,62,27,49,19,61,55,55,45,47,14,74,53,14,61,44,38,51,32,33,53,43,51,35,32,43,33,53,51,54,53,37,ST ,51,35,32,43,33,53,51,54,53,37,54
16976,28,55,55,1572,63,55,70,51,53,50,61,63,55,43,62,12,7,15,13,10,41,47,64,49,53,49,56,52,52,52,55,51,62,55,52,55,53,41,53,51,51,53,52,53,53,51,52,51,53,54,51,55,54,RM ,53,53,51,52,51,53,54,51,55,54,51
16977,19,55,71,1392,74,32,75,65,60,45,58,47,59,46,45,9,8,6,8,8,40,26,50,44,47,26,56,51,40,50,51,30,72,34,27,58,47,43,53,36,39,53,47,53,42,36,47,39,53,54,52,56,43,LM RM ,53,42,36,47,39,53,54,52,56,43,52
16978,23,55,62,1301,36,50,62,49,49,52,29,30,47,60,23,7,6,15,10,8,72,24,67,23,42,27,56,56,47,40,49,21,50,59,20,72,48,47,47,40,36,49,42,47,36,40,42,36,49,45,54,47,36,ST ,47,36,40,42,36,49,45,54,47,36,54
16979,24,55,59,1470,42,64,51,47,53,47,51,29,51,45,36,16,9,8,12,13,57,55,66,50,44,55,44,50,50,53,50,55,64,49,56,72,43,30,50,58,54,50,50,50,54,58,50,54,50,50,51,50,53,RB ,50,54,58,50,54,50,50,51,50,53,51
16980,21,55,65,1281,63,52,41,41,32,44,40,33,27,19,28,7,8,11,10,15,46,52,59,46,28,58,39,23,54,50,42,54,65,52,56,68,35,27,37,54,50,36,41,37,52,54,41,50,36,40,38,37,50,CB ,37,52,54,41,50,36,40,38,37,50,38
16981,18,55,71,1409,77,61,67,70,50,51,51,31,54,29,25,5,10,8,12,13,44,50,62,34,21,49,33,44,48,39,49,54,74,60,58,61,38,28,45,53,49,47,44,45,54,53,44,49,47,50,46,49,54,LB ,45,54,53,44,49,47,50,46,49,54,46
16982,18,55,68,1262,57,62,55,57,49,52,22,32,34,19,20,14,9,11,7,8,52,50,69,49,16,55,31,22,48,46,38,49,59,48,53,68,33,20,39,54,50,38,42,39,48,54,42,50,38,40,38,37,46,CB ,39,48,54,42,50,38,40,38,37,46,38
16983,18,54,75,1437,81,57,72,84,47,37,38,35,51,47,30,11,12,8,14,14,48,43,59,47,38,28,43,48,54,55,47,35,87,53,36,41,43,31,52,43,45,52,48,52,47,43,48,45,52,53,51,53,48,RM ,52,47,43,48,45,52,53,51,53,48,51
16984,17,54,74,1320,72,34,55,70,50,46,49,44,56,53,33,11,10,8,12,5,37,19,45,46,33,27,50,47,49,53,50,30,65,47,24,51,45,40,51,34,38,51,46,51,40,34,46,38,51,53,50,53,42,RM ,51,40,34,46,38,51,53,50,53,42,50
16985,17,54,66,1326,67,32,53,70,56,48,50,40,57,48,37,14,10,8,9,8,31,28,45,54,44,21,48,41,36,57,53,29,61,54,26,48,52,39,52,34,41,51,49,52,40,34,49,41,51,53,48,52,43,LM ,52,40,34,49,41,51,53,48,52,43,48
16986,21,54,66,1400,83,68,64,66,54,46,50,31,53,33,31,13,12,7,11,6,41,45,63,34,26,44,33,46,48,42,32,47,83,61,50,59,38,26,47,50,48,48,44,47,53,50,44,48,48,52,46,51,53,RB ,47,53,50,44,48,48,52,46,51,53,46
16987,22,54,62,1478,68,61,61,54,47,46,43,41,46,45,39,6,10,11,11,13,50,43,72,58,43,43,42,57,49,62,57,44,61,58,43,48,50,42,53,48,50,52,52,53,49,48,52,50,52,53,51,51,50,CAM LM ,53,49,48,52,50,52,53,51,51,50,51
16988,17,54,65,1288,64,27,54,75,58,49,52,44,59,46,34,6,12,10,6,8,37,18,43,55,35,22,45,45,35,58,50,28,62,38,23,47,48,44,52,32,38,51,48,52,38,32,48,38,51,53,48,53,41,LM ,52,38,32,48,38,51,53,48,53,41,48
16989,20,54,64,1166,56,60,55,54,40,50,21,27,27,18,14,11,9,8,7,7,51,50,64,42,16,53,32,11,39,42,24,55,58,49,50,67,36,13,34,53,47,32,37,34,47,53,37,47,32,35,33,33,45,CB ,34,47,53,37,47,32,35,33,33,45,33
16990,22,54,63,1179,42,49,47,59,34,44,34,24,32,14,19,15,13,6,10,9,46,59,71,36,17,51,21,24,49,38,27,54,49,71,54,63,21,21,32,53,48,31,37,32,50,53,37,48,31,36,33,33,48,CB ,32,50,53,37,48,31,36,33,33,48,33
16991,18,54,64,1308,76,26,55,59,53,45,28,33,51,53,25,8,11,7,9,6,48,11,66,50,48,19,61,48,51,52,47,14,78,58,12,60,49,36,53,31,36,53,47,53,36,31,47,36,53,52,53,52,38,ST ,53,36,31,47,36,53,52,53,52,38,53
16992,21,54,68,1362,72,65,51,56,50,54,31,39,50,50,30,15,15,12,14,7,53,11,73,26,43,18,57,54,52,44,42,19,76,46,17,84,50,40,50,38,35,52,42,50,36,38,42,35,52,50,53,51,36,ST ,50,36,38,42,35,52,50,53,51,36,53
16993,20,54,67,1273,50,29,59,60,47,48,28,34,49,59,32,11,12,11,8,9,57,11,60,28,49,16,65,51,54,41,54,18,56,49,17,58,48,43,48,31,32,51,42,48,33,31,42,32,51,46,53,48,34,ST ,48,33,31,42,32,51,46,53,48,34,53
16994,23,54,61,1377,61,68,61,51,53,45,44,27,46,21,24,14,5,10,8,11,64,45,72,24,17,50,39,48,56,25,35,58,55,61,69,89,38,28,41,60,49,43,41,41,53,60,41,49,43,44,45,44,51,LB ,41,53,60,41,49,43,44,45,44,51,45
16995,18,54,71,1537,68,50,61,73,56,52,44,52,54,43,44,13,14,8,15,7,47,38,61,59,40,50,50,44,46,63,55,55,66,54,53,56,53,45,54,51,53,52,53,54,52,51,53,53,52,54,51,53,52,CDM ,54,52,51,53,53,52,54,51,53,52,51
16996,17,54,67,1465,68,56,68,72,54,45,40,52,51,30,34,11,6,9,14,5,50,48,57,57,34,45,45,55,55,58,59,42,62,62,47,33,51,35,53,48,51,52,53,53,51,48,53,51,52,53,49,51,51,CM ,53,51,48,53,51,52,53,49,51,51,49
16997,18,54,68,1304,63,44,65,63,41,46,24,42,35,25,27,13,11,10,6,9,55,56,74,39,24,54,33,25,47,45,34,48,67,62,56,52,30,25,39,53,49,38,41,39,51,53,41,49,38,40,39,39,49,LB CB ,39,51,53,41,49,38,40,39,39,49,39
16998,19,54,68,989,40,18,31,51,24,27,14,12,11,15,12,53,49,46,53,57,20,21,59,22,19,13,22,15,52,24,23,15,48,34,19,50,28,19,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
16999,18,54,65,1183,54,46,48,54,38,49,23,19,29,21,31,6,5,10,11,14,54,52,63,39,20,53,20,17,43,40,27,54,63,68,56,68,20,17,33,53,48,32,37,33,50,53,37,48,32,36,35,33,48,CB ,33,50,53,37,48,32,36,35,33,48,35
17000,19,54,63,1389,62,45,59,71,58,53,44,46,59,41,48,10,15,8,6,7,39,27,57,54,42,33,44,43,52,52,52,34,63,44,29,55,50,40,52,40,43,52,49,52,42,40,49,43,52,53,49,52,44,CAM RM ,52,42,40,49,43,52,53,49,52,44,49
17001,23,54,61,1571,68,63,77,80,46,52,38,33,41,33,44,11,11,14,14,11,47,53,87,49,37,48,53,47,43,55,71,55,65,70,59,55,50,43,48,54,53,48,50,48,54,54,50,53,48,49,48,47,53,CDM ,48,54,54,50,53,48,49,48,47,53,48
17002,18,54,66,1128,51,52,42,32,35,48,20,25,26,18,25,6,8,7,10,6,58,52,51,20,17,53,34,24,42,30,43,52,53,60,55,72,26,23,30,53,44,32,33,30,47,53,33,44,32,32,36,31,44,CB ,30,47,53,33,44,32,32,36,31,44,36
17003,17,54,74,1315,57,34,63,68,50,50,32,37,49,58,30,9,10,13,12,5,59,15,60,29,52,20,69,53,54,46,46,17,61,54,12,56,49,36,50,32,33,52,44,50,35,32,44,33,52,49,53,51,36,ST ,50,35,32,44,33,52,49,53,51,36,53
17004,20,54,65,1239,54,44,54,65,42,45,36,24,28,22,26,9,10,13,13,8,55,42,67,22,17,57,32,28,40,27,32,57,65,63,56,74,29,28,33,53,44,34,34,33,50,53,34,44,34,37,37,35,47,CB ,33,50,53,34,44,34,37,37,35,47,37
17005,24,54,59,1322,62,50,56,65,40,54,43,32,59,25,31,8,6,7,6,5,41,57+1,61,28,24,46,40,46,55,29,28,59,61,66,63,58,40,25,42,53,48,43,42,42,53,53,42,48,43,46,41,45,52,LB ,42,53,53,42,48,43,46,41,45,52,41
17006,17,54,72,1475,68,38,72,79,59,52,44,48,52,49,38,7,11,11,14,9,44,30,54,59,48,35,47,44,46,64,56,41,60,35,43,52,60,58,56,43,47,54,53,56,45,43,53,47,54,54,52,54,46,CM ,56,45,43,53,47,54,54,52,54,46,52
17007,20,54,67,1032,45,20,31,53,15,25,21,15,13,19,13,55+5,52+3,56+4,51+3,55+3,15,15-Nov,54,24,19,12,23,14,53,31,21,17,44,29-Sep,20,63,49,15,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
17008,17,54,69,1410,74,24,74,67,54,44,39,46,57,54,32,14,12,5,11,14,46,23,63,43,48,24,56,46,51,49,54,23,72,54,28,55,46,52,53,36,39,54,47,53,41,36,47,39,54,53,53,54,42,CAM ST ,53,41,36,47,39,54,53,53,54,42,53
17009,28,54,57,957,35,32,42,52,24,37,22,20,12,13,14,54,56,53,52,55,15,26,41,25,18,5,20,14,43,16,20,9,36,32,4,35,56,6,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
17010,22,54,63,1012,41,22,33,40,20,29,16,19,14,20,18,54,52,52,49,54,13,21,61,18,16,13,22,17,57,30,25,16,40,25,13,53,50,18,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
17011,22,54,62,845,31,16,22,35,19,37,13,14,10,6,13,55,54,53,50,54,14,6,51,18,6,9,17,7,49,28,25,12,26,26,14,60,24,8,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
17012,22,54,64,1323,66,53,55,68,32,53,42,30,54,29,30,13,5,6,15,10,45,52,62,28,23,53,38,41,56,31,25,63,57,62,66,51,40,22,40,54,47,41,40,40,53,54,40,47,41,44,40,43,52,LM LB ,40,53,54,40,47,41,44,40,43,52,40
17013,19,54,69,1369,78,49,81,65,56,50,39,37,58,55,31,13,6,10,9,10,42,19,51,50,39,21,49,58,39,53,40,29,82,31,31,55,40,43,54,37,39,54,46,54,39,37,46,39,54,54,53,56,40,LM ST ,54,39,37,46,39,54,54,53,56,40,53
17014,16,54,66,1479,64,51,63,61,52,47,43,42,51,34,41,13,11,8,13,13,47,49,62,57,41,48,42,41,51,60,52,50,61,61,54,62,53,28,52,52,54,50,53,52,53,52,53,54,50,52,48,50,53,CM ,52,53,52,53,54,50,52,48,50,53,48
17015,18,54,64,1482,67,60,51,65,55,49,44,44,53,43,42,10,7,10,11,11,43,47,59,56,42,41,50,51,52,57,51,52,63,62,48,42,52,41,53,49,52,53,53,53,52,49,53,52,53,54,50,53,52,CM ,53,52,49,53,52,53,54,50,53,52,50
17016,20,54,68,1463,67,42,70,70,54,44,34,34,49,51,27,7,13,10,7,13,52,51,69,46,51,49,54,52,42,49,55,32,74,62,34,66,36,41,50,47,47,51,47,50,47,47,47,47,51,50,53,51,48,CF ST ,50,47,47,47,47,51,50,53,51,48,53
17017,26,54,59,1137,61,48,51,45,16,57,30,13,22,22,23,13,16,11,16,9,57,40,59,21,11,62,24,22,48,32,12,54,57,52,58,72,38,22,30,53,42,29,31,30,47,53,31,42,29,32,32,31,44,CDM CB ,30,47,53,31,42,29,32,32,31,44,32
17018,18,54,69,1373,69,37,73,79,56,43,43,59,49,41,39,5,10,7,9,15,33,27,63,53,32,34,40,47,50,55,41,23,66,54,25,46,55,38,53,36,42,50,49,53,41,36,49,42,50,53,47,52,43,CAM ,53,41,36,49,42,50,53,47,52,43,47
17019,24,54,61,1462,55,43,53,51,50,57,43,40,52,44,47,10,12,12,15,7,62,54,38,52,50,54,48,46,48,62,46,48,51,61,52,68,50,38,52,54,54,50,53,52,52,54,53,54,50,51,51,50,52,CM ,52,52,54,53,54,50,51,51,50,52,51
17020,19,54,67,1302,70,26,72,72,53,46,27,37,46,56,29,7,5,15,10,12,52,14,62,31,47,15,64,56,56,39,42,11,69,59,11,55,44,38,50,30,32,52,43,50,34,30,43,32,52,49,53,51,35,ST ,50,34,30,43,32,52,49,53,51,35,53
17021,21,54,63,1444,62,53,58,57,52,48,53,46,50,43,36,10,9,11,14,10,53,45,58,47,44,55,37,39,42,52,50,54,61,62,57,53,35,36,47,53,51,47,47,47,53,53,47,51,47,50,48,49,53,LB ,47,53,53,47,51,47,50,48,49,53,48
17022,22,54,63,1419,56,47,78,83,46,52,54,27,55,34,33,10,6,13,15,11,43,47,83,58,21,48,34,49,45,53,20,59,52,65,58,42,50,24,49,51,52,46,51,49,53,51,51,52,46,51,42,49,53,LM LB ,49,53,51,51,52,46,51,42,49,53,42
17023,30,54,54,1528,53,58,64,62,53,57,48,40,48,46,37,7,10,6,11,8,47,58,66,54,54,37,45,53,62,55,55,52,57,59,52,81,55,35,54,55,55,53,55,54,53,55,55,55,53,53,53,53,53,RB CDM LB ,54,53,55,55,55,53,53,53,53,53,53
17024,18,54,69,1407,74,38,75,78,50,51,52,47,57,30,36,7,9,12,10,9,40,50,61,41,24,51,41,50,42,48,33,45,78,66,48,30,49,26,49,46,47,48,48,49,53,46,48,47,48,53,44,52,53,LB ,49,53,46,48,47,48,53,44,52,53,44
17025,16,54,78,1238,72,29,70,68,56,43,27,51,61,60,31,11,11,10,7,7,48,14,51,22,56,11,43,49,40,30,57,12,68,36,10,34,38,48,49,25,26,52,38,49,30,25,38,26,52,47,53,52,31,ST ,49,30,25,38,26,52,47,53,52,31,53
17026,18,54,77,841,18,21,22,48,19,23,13,12,7,5,14,56,57,52,54,53,13,11,60,25,8,9,14,4,36,24,20,13,29,27,11,49,32,5,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
17027,21,54,65,1234,55,48,53,43,25,41,27,27,33,19,22,9,8,12,11,6,55,54,67,28,16,51,34,29,52,30,63,53,65,52,53,77,29,28,32,53,44,35,34,32,48,53,34,44,35,35,40,34,45,CB ,32,48,53,34,44,35,35,40,34,45,40
17028,25,54,58,1378,68,53,58,71,40,55,59,45,47,34,29,12,14,9,8,9,37,45,63,42,26,52,35,39,53,51,28,54,58,56,59,62,39,23,45,52,50,43,45,45,53,52,45,50,43,49,42,47,53,LWB ,45,53,52,45,50,43,49,42,47,53,42
17029,21,54,62,1231,53,50,41,58,28,38,31,27,24,24,30,8,9,15,6,10,50,55,70,26,24,51,40,30,50,30,38,54,57,62,64,58,31,27,32,53,46,33,35,32,50,53,35,46,33,35,36,33,47,CB ,32,50,53,35,46,33,35,36,33,47,36
17030,22,54,64,1498,57,55,61,69,55,46,49,45,53,37,43,14,10,15,9,14,49,53,62,53,43,46,51,44,53,57,50,52,63,57,51,35,54,39,52,50,53,51,53,52,53,50,53,53,51,53,48,52,53,RM ,52,53,50,53,53,51,53,48,52,53,48
17031,18,54,64,1396,68,43,59,78,56,50,53,40,54,46,39,11,14,10,11,7,37,30,78,49,35,22,47,54,45,47,59,25,67,44,24,46,56,42,52,35,39,53,48,52,40,35,48,39,53,53,50,53,42,LM ,52,40,35,48,39,53,53,50,53,42,50
17032,19,54,67,1246,57,50,44,65,43,45,29,29,32,25,31,11,6,6,11,14,50,53,70,22,26,52,41,23,46,35,35,58,57,56,63,50,28,28,35,53,46,36,36,35,51,53,36,46,36,37,37,36,48,CB ,35,51,53,36,46,36,37,37,36,48,37
17033,18,54,72,1259,64,49,42,72,30,44,23,22,40,23,23,7,7,10,13,12,52,56,71,37,19,51,36,26,50,46,33,56,68,63,59,45,30,24,37,53,48,37,40,37,52,53,40,48,37,40,37,37,49,CB ,37,52,53,40,48,37,40,37,37,49,37
17034,19,54,63,1332,86,31,72,71,44,45,28,36,46,55,30,7,9,11,12,13,46,17,59,30,48,11,51,49,50,48,52,14,89,66,15,58,43,35,50,30,33,52,43,50,37,30,43,33,52,51,53,52,38,ST ,50,37,30,43,33,52,51,53,52,38,53
17035,23,54,61,1258,63,44,49,72,38,41,49,28,26,19,23,6,12,14,5,11,46,55,65,32,24,53,31,23,44,36,34,58,64,61,61,55,29,28,34,53,47,34,37,34,53,53,37,47,34,39,35,37,51,RB ,34,53,53,37,47,34,39,35,37,51,35
17036,17,54,72,1416,60,43,56,74,62,55,45,51,56,47,39,12,8,14,8,9,35,25,67,52,39,37,47,43,52,49,52,40,68,48,29,45,56,48,53,39,43,53,50,53,44,39,50,43,53,53,50,53,45,CAM ,53,44,39,50,43,53,53,50,53,45,50
17037,21,54,61,884,30,22,32,32,20,22,14,13,17,17,13,52,53,47,54,54,17,13,31,20,19,13,21,17,52,19,22,18,35,22,19,45,12,19,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
17038,22,54,61,1306,72,27,59,65,47+6,45,28,41+5,50+6,58,31,8,12,11,6,14,56,13,69,33,46,11,59,48,46,35,55,18,76,57,14,58,40,43,47,30,30,50,40,47,34,30,40,30,50,48,53,49,35,RM ST ,47,34,30,40,30,50,48,53,49,35,53
17039,25,54,59,998,42,23,42,45,16,23,18,12,18,18,16,52,50,53,55,57,17,25,65,22,20,11,15,14,51,21,15,16,38,35,11,47,41,17,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
17040,27,54,54,1447,67,61,69,65,57,41,41,47,55,46,39,5,9,6,13,11,48,18,66,39,53,19,55,53,48,50,48,21,68,76,23,71,52,48,53,38,41,53,49,53,40,38,49,41,53,54,53,54,43,CAM ST ,53,40,38,49,41,53,54,53,54,43,53
17041,26,54,56,1432,64,73,50,62,54,31,44,27,48,39,32,7,9,9,14,9,33,43,78,47,33,52,31,44,50,52,33,46,63,76,53,75,47,35,49,53,53,48,50,49,52,53,50,53,48,51,46,49,53,RB CDM ,49,52,53,50,53,48,51,46,49,53,46
17042,19,54,66,926,21,32,38,43,21,30,18,12,16,11,14,54,52,51,55,56,12,10,65,25,15,12,12,7,42,24,24,14,23,21,16,64,36,10,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
17043,21,54,60,896,33,18,32,30,16,22,12,17,15,13,16,55,52,52,50,57,20,19,43,23,12,10,21,11,49,19,20,14,35,33,11,38,32,18,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
17044,20,54,65,1228,63,48,44,55,30,44,22,31,25,22,22,9,10,8,12,12,51,52,75,30,24,46,40,22,49,30,38,56,55,56,62,66,35,28,32,53,45,33,35,32,48,53,35,45,33,34,36,33,45,CB ,32,48,53,35,45,33,34,36,33,45,36
17045,23,54,60,1323,68,31,73,86,56,54,54,56,60,37,36,7,7,5,7,11,25,21,52,37,42,21,41,43,46,53,52,34,64,46,31,22,51,48,52,31,37,51,47,52,41,31,47,37,51,53,45,53,44,LM ,52,41,31,47,37,51,53,45,53,44,45
17046,20,54,64,1221,61,46,44,60,29,47,28,28,25,19,29,13,8,7,8,15,52,49,72,26,24,51,35,28,43,32,40,58,52,64,64,61,27,23,31,53,45,32,34,31,49,53,34,45,32,34,35,32,46,CB ,31,49,53,34,45,32,34,35,32,46,35
17047,25,54,59,1402,57,46,48,58,51,48,57,35,52,29,54,14,13,5,8,12,52,52,58,51,21,54,46,53,47,53,22,53,54,55,55,59,46,32,48,53,52,46,49,48,53,53,49,52,46,51,44,49,53,LB ,48,53,53,49,52,46,51,44,49,53,44
17048,23,54,62,1404,70,77,67,72,51,53,48,32,55,22,32,11,9,8,8,8,44,50,60,40,21,45,36,55,45,40,26,56,75,64,54,57,44,22,47,53,50,46,46,47,53,53,46,50,46,51,43,49,53,LB ,47,53,53,46,50,46,51,43,49,53,43
17049,21,54,64,1319,65,50,57,52,49,45,37,29,51,25,28,6,6,14,15,7,39,50,57,38,22,55,39,42,48,37,30,65,54,57,66,65,33,31,42,55,50,42,43,42,53,55,43,50,42,45,41,44,52,LB ,42,53,55,43,50,42,45,41,44,52,41
17050,22,54,60,1303,67,55,58,73,33,49,42,34,55,24,29,5,8,5,11,11,44,51,59,30,26,56,33,41,49,39,28,61,62,57,63,37,34,23,41,52,47,41,40,41,53,52,40,47,41,44,39,43,52,LB ,41,53,52,40,47,41,44,39,43,52,39
17051,21,54,62,1346,59,25,61,58,51,44,34,40,55,58,38,12,7,5,11,7,57,24,61,47,51,23,54,43,52,45,50,22,53,70,21,72,33,47,48,37,38,50,45,48,39,37,45,38,50,49,53,50,40,ST ,48,39,37,45,38,50,49,53,50,40,53
17052,19,54,68,1254,44,45,46,31,57,45,36,37,56,58,36,8,10,5,10,6,49,25,36,36,46,17,54,53,43,50,48,14,69,64,20,63,42,40,51,34,38,52,46,51,37,34,46,38,52,51,53,51,39,ST ,51,37,34,46,38,52,51,53,51,39,53
17053,20,54,62,1526,57,54,59,71,45,42,56,49,56,33,40,8,9,14,6,7,58,45,65,57,48,40,51,53,55,65,67,56,54,50,50,56,48,44,52,52,52,52,53,52,52,52,53,52,52,53,52,52,52,LM ,52,52,52,53,52,52,53,52,52,52,52
17054,20,54,61,1120,38,63,44,32,29,50,25,18,24,23,24,14,13,10,9,10,59,46,46,29,22,48,36,14,45,31,42,62,50,47,58,63,19,27,28,53,43,29,31,28,46,53,31,43,29,30,34,29,43,CB ,28,46,53,31,43,29,30,34,29,43,34
17055,16,54,72,1368,73,34,76,77,48,52,52,49,52,43,35,14,7,11,7,9,38,21,41,54,44,18,45,45,49,50,51,25,75,60,25,42,48,50,51,32,38,50,47,51,41,32,47,38,50,53,48,53,43,RM ,51,41,32,47,38,50,53,48,53,43,48
17056,18,54,73,1348,79,49,58,65,38,48,42,31,50,28,28,13,11,11,10,8,43,53,58,30,27,53,37,44,48,44,26,59,69,55,55,61,39,26,44,53,48,44,42,44,53,53,42,48,44,47,42,46,52,LB ,44,53,53,42,48,44,47,42,46,52,42
17057,19,54,67,1332,72,51,69,41,38,39,44,29,55,31,32,8,8,12,13,15,47,55,62,31,29,50,43,51,56,31,24,57,64,59,55,42,32,26,43,51,46,44,41,43,53,51,41,46,44,46,43,47,51,CM RB ,43,53,51,41,46,44,46,43,47,51,43
17058,22,54,63,1455,76,47,84,81,50,50,51,46,59,38,35,8,10,12,10,16,41,42,78,41,32,32,47,46,48,48,48,41,70,51,45,42,49,31,51,44,44,50,47,51,48,44,47,44,50,53,47,53,49,RM ,51,48,44,47,44,50,53,47,53,49,47
17059,19,54,72,1292,73,52,61,62,43,31,45,30,49,21,27,8,10,9,8,8,47,53,56,21,25,49,36,41,49,33,26,53,71,64,55,52,34,21,40,51,45,41,39,40,53,51,39,45,41,45,40,44,52,LB ,40,53,51,39,45,41,45,40,44,52,40
17060,21,54,66,1514,67,65,63,90,43,40,54,36,47,40,30,15,12,12,8,10,49,52,87,48,45,56,35,48,49,50,49,57,51,42,60,69,38,37,47,57,52,47,47,47,53,57,47,52,47,48,48,48,52,RWB RB ,47,53,57,47,52,47,48,48,48,52,48
17061,19,54,67,851,30,27,34,46,16,36,11,11,10,7,12,60,55,55,48,58,11,7,57,17,5,9,14,7,37,25,24,12,16,26,11,53,33,7,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
17062,17,54,70,1203,60,45,46,38,37,39,28,21,24,15,29,10,10,10,10,13,58,55,70,23,20,41,37,23,48,34,33,47,59,61,54,86,30,28,32,53,45,33,35,32,48,53,35,45,33,35,37,33,46,CB ,32,48,53,35,45,33,35,37,33,46,37
17063,22,54,63,1480,68,51,75,74,56,47,43,36,47,29,34,8,8,11,11,14,42,42,60,54,40,52,38,55,51,60,47,45,72,68,50,56,48,35,53,50,53,51,53,53,53,50,53,53,51,53,48,52,53,CDM CM ,53,53,50,53,53,51,53,48,52,53,48
17064,18,54,66,1505,64,51,63,70,58,55,49,52,60,51,51,9,10,5,9,11,47,32,57,57,42,43,50,52,52,59,47,44,66,54,41,50,50,49,56,46,49,55,53,56,49,46,53,49,55,56,53,56,50,CM ,56,49,46,53,49,55,56,53,56,50,53
17065,18,54,76,1354,74,25,70,77,52,41,50,49,58,44,53,14,14,8,10,14,30,18,47,41,41,16,52,47,51,50,59,17,69,58,19,46,46,35,51,29,35,52,46,51,38,29,46,35,52,53,49,54,41,RM ,51,38,29,46,35,52,53,49,54,41,49
